,customer_id,recommendation
44,51,"[816, 818, 695, 697, 698, 869, 569, 709, 618, 817]"
45,53,"[56, 442, 670, 775, 129, 131, 54, 55, 544, 525]"
46,54,"[535, 96, 30, 892, 348, 349, 672, 589, 346, 456]"
47,55,"[745, 914, 107, 79, 527, 182, 799, 515, 268, 561]"
48,56,"[801, 938, 625, 627, 448, 447, 0, 449, 413, 880]"
49,57,"[785, 787, 933, 934, 908, 909, 750, 656, 47, 728]"
50,58,"[964, 965, 957, 258, 110, 941, 541, 961, 327, 284]"
51,59,"[313, 356, 961, 305, 312, 319, 228, 391, 933, 934]"
52,60,"[599, 370, 164, 371, 373, 374, 598, 600, 964, 965]"
53,61,"[788, 922, 427, 429, 864, 814, 58, 450, 847, 721]"
54,63,"[445, 613, 247, 936, 937, 862, 979, 942, 513, 514]"
55,64,"[288, 481, 487, 30, 869, 6, 712, 43, 432, 289]"
56,65,"[847, 721, 618, 846, 839, 236, 819, 154, 267]"
57,66,"[801, 938, 491, 45, 780, 56, 828, 30, 448, 779]"
58,67,"[971, 877, 198, 200, 191, 976, 876, 879, 742, 213]"
59,68,"[209, 840, 759, 902, 148, 182, 356, 869, 906, 841]"
60,69,"[625, 627, 163, 912, 372, 880, 87, 156, 679, 162]"
61,70,"[569, 582, 887, 679, 566, 567, 568, 892, 705, 808]"
62,71,"[761, 869, 467, 760, 870, 568, 588, 182, 598, 156]"
63,72,"[499, 769, 7, 298, 486, 928, 660, 391, 555, 560]"
64,74,"[785, 851, 787, 925, 899, 43, 45, 379, 323, 144]"
65,75,"[738, 76, 885, 632, 936, 937, 887, 466, 933, 934]"
66,76,"[427, 429, 39, 548, 430, 30, 511, 426, 131, 755]"
67,77,"[163, 77, 78, 391, 233, 213, 705, 742, 232, 912]"
68,78,"[635, 555, 752, 754, 780, 885, 845, 625, 627, 951]"
69,79,"[941, 667, 318, 80, 871, 898, 582, 903, 206, 306]"
70,80,"[955, 778, 406, 546, 100]"
71,81,"[74, 197, 431, 48, 598, 156, 670, 162, 59]"
72,82,"[292, 760, 799, 888, 505, 23, 844, 501, 789, 500]"
73,84,"[182, 625, 627, 311, 115, 780, 96, 151, 511, 874]"
74,85,"[333, 335, 842, 843, 450, 847, 721, 954, 844, 542]"
75,86,"[964, 965, 335, 336, 338, 6, 43, 603, 932, 652]"
76,87,"[753, 194, 122, 93, 799, 912, 887, 936, 937, 862]"
77,88,"[780, 197, 925, 144, 779, 247, 771, 742, 924, 355]"
78,89,"[963, 799, 758, 877, 121, 797, 160, 292, 421, 439]"
79,91,"[933, 934, 750, 287, 801, 938, 446, 970, 683, 534]"
80,92,"[816, 818, 467, 784, 408, 973, 974, 709, 972, 785]"
81,93,"[637, 823, 634, 358, 84, 88, 183, 824, 871, 712]"
82,94,"[392, 394, 381, 658, 476, 393, 200, 396, 789, 790]"
83,95,"[158, 163, 933, 326, 934, 750, 530, 923, 115, 150]"
84,96,"[526, 525, 933, 934, 750, 941, 505, 802, 803, 805]"
85,97,"[256, 599, 491, 141, 258, 255, 254, 865, 583, 598]"
86,98,"[381, 845, 509, 618, 904, 270, 367, 175, 368, 369]"
87,99,"[530, 198, 521, 460, 117, 467, 887, 710, 327, 284]"
88,100,"[598, 599, 141, 780, 816, 818, 845, 824, 260, 709]"
89,101,"[928, 385, 561, 369, 554, 710, 936, 937, 107, 437]"
90,102,"[422, 808, 809, 473, 844, 20, 789, 360, 933, 934]"
91,103,"[273, 933, 934, 750, 599, 141, 263, 885, 695, 697]"
92,104,"[933, 934, 750, 869, 569, 673, 706, 456, 751, 242]"
93,105,"[845, 277, 904, 905, 270, 2, 973, 974, 903, 493]"
94,106,"[23, 156, 150, 155, 531, 532, 391, 275, 288, 97]"
95,107,"[499, 928, 486, 393, 385, 495, 498, 134, 554, 380]"
96,108,"[179, 896, 102, 233, 60, 544, 542, 202, 443, 897]"
97,109,"[481, 487, 163, 569, 966, 110, 340, 198, 545, 555]"
98,110,"[24, 423, 598, 311, 156, 96, 162, 151]"
99,111,"[908, 970, 771, 869, 913, 455, 848, 388, 910, 117]"
100,112,"[784, 408, 305, 312, 319, 264, 727, 274, 186, 944]"
101,113,"[370, 842, 843, 513, 514, 517, 164, 371, 373, 374]"
102,114,"[933, 934, 750, 456, 921, 966, 121, 242, 449, 39]"
103,115,"[391, 593, 379, 905, 587, 769, 107, 499, 46, 759]"
104,116,"[530, 467, 521, 728, 870, 588, 909, 275, 191, 391]"
105,117,"[148, 960, 909, 578, 123, 842, 843, 150, 155, 860]"
106,118,"[869, 575, 780, 232, 108, 660, 599, 450, 812, 954]"
107,119,"[898, 414, 902, 705, 808, 175, 639, 655, 857, 411]"
108,120,"[268, 270, 271, 274, 335, 338, 902, 929, 828, 885]"
109,121,"[865, 866, 867, 868, 260]"
110,122,"[74, 708, 255, 48, 670, 868, 781, 435, 761, 440]"
111,123,"[777, 666, 742, 467, 287, 744, 594, 918, 919, 763]"
112,124,"[834, 60, 854, 313, 599, 941, 976, 391, 554, 555]"
113,125,[]
114,126,"[74, 200, 431, 48, 886, 670, 579, 403, 440, 223]"
115,127,"[489, 256, 479, 578, 355, 490, 492, 493, 258, 255]"
116,128,"[298, 828, 799, 880, 505, 594, 918, 919, 905, 587]"
117,129,"[150, 155, 423, 148, 23, 311, 96, 153, 154, 511]"
118,130,"[92, 424, 233, 908, 622, 625, 627, 327, 555, 56]"
119,131,"[742, 262, 694, 699, 912, 744, 585, 616, 745, 746]"
120,132,"[652, 634, 597, 637, 964, 965, 247, 345, 530, 604]"
121,133,"[654, 606, 773, 747, 935, 775, 772, 668, 325, 244]"
122,134,"[961, 450, 232, 633, 954, 136, 841, 533, 891, 735]"
123,135,"[491, 374, 254, 260, 753, 912, 476, 467, 693, 256]"
124,136,"[686, 233, 392, 394, 466, 198, 191, 660, 742, 203]"
125,137,"[164, 371, 373, 374, 233, 363, 107, 683, 880, 206]"
126,138,"[925, 924, 447, 854, 842, 843, 122, 513, 514, 971]"
127,139,"[171, 170, 367, 368, 369, 123, 361, 363, 168, 172]"
128,140,"[634, 799, 599, 392, 394, 885, 612, 652, 597, 391]"
129,141,"[910, 610, 817, 793, 582, 842, 843, 264, 855, 681]"
130,142,"[97, 616, 305, 312, 319, 298, 438, 957, 915, 422]"
131,143,"[599, 141, 598, 491, 13, 502, 601, 546, 581, 591]"
132,144,"[30, 742, 785, 787, 490, 816, 818, 604, 766, 744]"
133,145,"[912, 371, 961, 450, 954, 683, 84, 88, 885, 695]"
134,146,"[854, 964, 965, 972, 834, 856, 857, 316, 897, 929]"
135,147,"[632, 811, 492, 430, 400, 182, 637, 810, 812, 813]"
136,148,"[964, 965, 773, 614, 747, 613, 932, 434, 632, 783]"
137,149,"[599, 635, 598, 600, 368, 544, 933, 934, 909, 750]"
138,150,"[912, 753, 150, 632, 155, 371, 468, 916, 437, 856]"
139,152,"[719, 963, 481, 487, 961, 861, 450, 880, 634, 954]"
140,153,"[256, 255, 254, 925, 392, 394, 594, 918, 919, 763]"
141,154,"[256, 258, 255, 877, 632, 893, 257, 160, 260, 736]"
142,155,"[74, 53, 431, 48, 130, 440, 286, 283, 596, 276]"
143,156,"[314, 526, 319, 305, 312, 799, 530, 476, 288, 892]"
144,157,"[526, 609, 606, 288, 933, 934, 392, 394, 750, 695]"
145,158,"[928, 115, 759, 933, 934, 750, 742, 232, 912, 892]"
146,159,"[842, 843, 902, 582, 533, 844, 542, 931, 8, 266]"
147,160,"[759, 368, 755, 757, 558, 272, 756, 729, 201, 758]"
148,161,"[785, 787, 551, 137, 481, 487, 759, 920, 545, 773]"
149,163,"[372, 426, 842, 843, 373, 427, 429, 442, 569, 203]"
150,164,"[854, 372, 885, 964, 965, 970, 834, 616, 148, 856]"
151,165,"[80, 625, 627, 970, 263, 84, 88, 933, 934, 203]"
152,166,"[513, 514, 450, 954, 517, 519, 566, 203, 204, 446]"
153,167,"[871, 292, 799, 939, 847, 721, 862, 657, 661, 150]"
154,169,"[816, 818, 467, 599, 632, 709, 141, 870, 588, 817]"
155,170,"[876, 879, 801, 938, 877, 619, 467, 160, 878, 815]"
156,171,"[912, 933, 934, 392, 394, 750, 816, 818, 263, 885]"
157,172,"[606, 325, 491, 598, 608, 266, 912, 695, 697, 698]"
158,173,"[116, 209, 45, 13, 801, 938, 808, 964, 965, 115]"
159,174,"[885, 331, 164, 371, 374, 822, 363, 370, 450, 816]"
160,175,"[816, 818, 486, 933, 934, 750, 951, 952, 11, 817]"
161,176,"[530, 230, 816, 818, 847, 721, 150, 155, 933, 934]"
162,177,"[339, 581, 225, 446, 287, 292, 920, 576, 579, 580]"
163,178,"[530, 728, 869, 862, 800, 305, 312, 319, 960, 163]"
164,179,"[936, 937, 695, 697, 698, 30, 171, 848, 696, 34]"
165,181,"[170, 695, 697, 698, 369, 696, 735, 13, 599, 941]"
166,182,"[652, 525, 332, 784, 408, 961, 634, 569, 898, 887]"
167,184,"[902, 687, 689, 610, 803, 802, 805, 816, 818, 759]"
168,185,"[25, 67, 379, 486, 870, 717, 336, 250, 95, 748]"
169,186,"[117, 446, 961, 450, 816, 818, 372, 954, 709, 97]"
170,187,"[961, 962, 136, 945, 533, 949, 953, 315, 769, 789]"
171,190,"[893, 117, 925, 446, 144, 687, 689, 946, 927, 97]"
172,191,"[936, 937, 941, 305, 312, 319, 392, 394, 887, 842]"
173,192,"[845, 606, 831, 70, 785, 787, 898, 213, 654, 904]"
174,193,"[933, 934, 750, 706, 456, 873, 846, 242, 916, 121]"
175,194,"[916, 437, 856, 659, 853, 619, 957, 496, 955, 379]"
176,195,"[534, 545, 549, 456, 921, 8, 441, 473, 301, 399]"
177,197,"[912, 446, 584, 285, 780, 371, 437, 438, 417, 50]"
178,198,"[555, 728, 367, 369, 131, 944, 203, 204, 926, 453]"
179,199,"[869, 422, 708, 900, 932, 584, 255, 20, 314, 467]"
180,201,"[594, 918, 919, 488, 666, 589, 173, 784, 851, 408]"
181,202,"[845, 925, 521, 277, 904, 905, 270, 924, 447, 816]"
182,203,"[618, 437, 505, 840, 422, 799, 331, 753, 164, 371]"
183,205,"[634, 615, 742, 93, 862, 744, 854, 76, 909, 969]"
184,206,"[481, 487, 530, 742, 706, 557, 521, 933, 934, 750]"
185,207,"[610, 973, 974, 896, 102, 936, 937, 683, 117, 335]"
186,208,"[634, 105, 467, 233, 710, 612, 652, 637, 802, 803]"
187,209,"[198, 977, 491, 431, 48, 670, 578, 440, 298, 447]"
188,211,"[780, 674, 852, 448, 198, 423, 200, 779, 247, 191]"
189,213,"[555, 660, 561, 115, 327, 284, 898, 554, 979, 632]"
190,214,"[742, 325, 616, 585, 745, 746, 92, 747, 748, 898]"
191,215,"[3, 742, 142, 976, 510, 744, 851, 925, 800, 325]"
192,217,"[505, 828, 785, 787, 233, 392, 394, 466, 844, 294]"
193,218,"[513, 514, 964, 965, 305, 312, 442, 319, 446, 322]"
194,219,"[360, 332, 535, 314, 160, 194, 186, 13, 93]"
195,220,"[508, 280]"
196,221,"[902, 730, 364, 248, 901, 369, 886, 216, 129, 897]"
197,222,"[569, 368, 566, 567, 568, 759, 481, 487, 909, 117]"
198,224,"[598, 599, 175, 817, 141, 869, 213, 557, 718, 348]"
199,225,"[100, 197, 264, 962, 448, 6, 423, 298, 311, 447]"
200,226,"[824, 933, 934, 750, 533, 108, 354, 755, 632, 291]"
201,227,"[710, 545, 549, 706, 708, 711, 15, 547, 8, 551]"
202,228,"[728, 476, 854, 783, 727, 880, 610, 816, 818, 759]"
203,229,"[951, 952, 908, 866, 711, 138, 801, 938, 215, 218]"
204,230,"[828, 941, 476, 422, 888, 962, 374, 880, 603, 789]"
205,231,"[828, 964, 965, 604, 766, 716, 558, 827, 932, 652]"
206,232,"[920, 392, 394, 705, 501, 964, 965, 819, 756, 820]"
207,233,"[491, 58, 427, 429, 867, 356, 939, 940, 450, 869]"
208,234,"[491, 876, 879, 604, 766, 467, 175, 793, 695, 697]"
209,235,"[816, 818, 817, 876, 879, 847, 721, 759, 869, 885]"
210,236,"[544, 655, 799, 491, 845, 131, 121, 509, 130, 132]"
211,237,"[973, 974, 742, 969, 744, 350, 190, 226, 228, 732]"
212,239,"[802, 803, 805, 880, 594, 918, 919, 603, 115, 150]"
213,240,"[924, 505, 801, 938, 107, 976, 56, 771, 925, 603]"
214,242,"[538, 888, 56, 5, 800, 785, 787, 911, 948, 268]"
215,244,"[555, 871, 648, 263, 912, 569, 925, 43, 45, 561]"
216,245,"[742, 744, 325, 585, 616, 745, 747, 748, 92, 801]"
217,247,"[249, 213, 801, 938, 828, 822, 960, 481, 487, 964]"
218,248,"[973, 974, 970, 84, 88, 590, 142, 912, 227, 44]"
219,249,"[842, 843, 896, 960, 102, 972, 481, 487, 530, 693]"
220,250,"[828, 555, 759, 896, 960, 102, 972, 677, 368, 561]"
221,252,"[632, 799, 445, 800, 960, 150, 155, 629, 854, 936]"
222,253,"[800, 606, 673, 892, 136, 275, 311, 533, 696, 325]"
223,255,"[450, 954, 203, 204, 847, 721, 955, 891, 368, 369]"
224,256,"[427, 429, 158, 789, 150, 155, 860, 575, 544, 520]"
225,257,"[964, 965, 728, 327, 284, 966, 604, 766, 932, 332]"
226,258,"[578, 576, 579, 580, 232, 527, 620, 686, 154, 223]"
227,260,"[242, 933, 934, 750, 351, 840, 876, 879, 150, 155]"
228,261,"[785, 787, 789, 790, 5, 646, 716, 303, 350, 143]"
229,262,[]
230,263,"[268, 107, 427, 429, 847, 912, 721, 538, 539, 30]"
231,264,"[951, 952, 912, 866, 806, 711, 198, 785, 787, 925]"
232,265,"[610, 796, 569, 860, 730, 799, 674, 261, 13, 685]"
233,267,"[799, 735, 115, 121, 797, 908, 961, 116, 26, 111]"
234,268,"[333, 526, 335, 336, 338, 460, 337, 339, 294, 118]"
235,269,"[530, 753, 888, 521, 525, 526, 527, 836, 856, 916]"
236,270,"[979, 593, 616, 753, 898, 966, 660, 77, 78, 902]"
237,271,"[115, 708, 584, 108, 116, 182, 26, 255, 111]"
238,272,"[555, 530, 799, 842, 843, 150, 155, 575, 569, 521]"
239,273,"[163, 164, 156, 87, 244, 773, 614, 747, 772, 668]"
240,274,"[964, 965, 305, 312, 319, 663, 309, 556, 461, 590]"
241,275,"[909, 381, 847, 721, 351, 574, 816, 818, 695, 697]"
242,276,"[961, 936, 937, 136, 446, 963, 442, 847, 721, 869]"
243,277,[]
244,278,"[255, 951, 952, 259, 806, 711, 138, 356, 811, 939]"
245,279,"[587, 569, 486, 250, 95, 816, 818, 585, 566, 567]"
246,280,"[689, 599, 688, 506, 141, 648, 263, 912, 569, 925]"
247,281,"[97, 467, 710, 499, 588, 568, 966, 117, 920, 3]"
248,282,"[800, 979, 953, 76, 950, 388, 837, 146, 277, 571]"
249,283,"[156, 513, 514, 60, 163, 158, 162, 517, 515, 516]"
250,284,"[912, 542, 371, 111, 530, 167, 842, 843, 695, 697]"
251,285,"[735, 961, 775, 877, 254, 417, 962, 484, 136, 108]"
252,287,"[933, 934, 750, 706, 456, 751, 846, 242, 121, 182]"
253,288,"[693, 816, 818, 42, 847, 721, 170, 709, 360, 669]"
254,289,"[951, 952, 897, 728, 258, 549, 138, 396, 664, 666]"
255,290,"[511, 463, 305, 695, 312, 697, 698, 319, 335, 465]"
256,291,"[115, 742, 840, 173, 84, 88, 744, 6, 43, 108]"
257,292,"[84, 88, 87, 613, 345, 247, 905, 77, 78, 735]"
258,293,"[711, 39, 372, 951, 952, 869, 392, 394, 632, 710]"
259,294,"[911, 948, 264, 489, 271, 788, 54, 413, 510, 609]"
260,295,"[902, 730, 947, 364, 550, 901, 369, 216, 596, 723]"
261,296,"[738, 898, 728, 446, 392, 936, 394, 937, 481, 487]"
262,297,"[949, 961, 800, 842, 843, 962, 945, 533, 953, 735]"
263,298,"[530, 521, 522, 525, 526, 527, 111, 659, 524, 239]"
264,299,"[863, 970, 963, 933, 934, 327, 750, 284, 442, 964]"
265,300,"[695, 697, 698, 491, 8, 730, 11, 204, 203, 847]"
266,301,"[742, 663, 557, 840, 325, 616, 585, 745, 746, 747]"
267,303,"[800, 966, 566, 191, 885, 423, 610, 775, 973, 974]"
268,304,"[569, 566, 567, 568, 970, 785, 787, 2, 966, 854]"
269,307,"[555, 187, 854, 450, 954, 561, 856, 857, 62, 841]"
270,308,"[391, 555, 560, 481, 487, 966, 569, 129, 131, 904]"
271,309,"[816, 818, 709, 335, 817, 338, 922, 20, 23, 696]"
272,310,"[392, 394, 499, 495, 396, 928, 206, 397, 203, 204]"
273,311,"[370, 164, 371, 373, 374, 363, 946, 927, 625, 627]"
274,313,"[594, 918, 919, 666, 589, 823, 362, 244, 252, 451]"
275,314,"[268, 728, 541, 194, 107, 173, 851, 261, 262, 265]"
276,315,"[335, 338, 962, 902, 801, 938, 831, 749, 333, 336]"
277,316,"[806, 235, 887, 0, 915, 242, 234, 243, 726, 89]"
278,317,"[742, 744, 25, 325, 585, 616, 745, 746, 747, 749]"
279,318,"[530, 521, 522, 525, 527, 431, 48, 670, 634, 440]"
280,319,"[513, 514, 517, 515, 520, 960, 972, 519, 59, 775]"
281,321,"[515, 520, 47, 655, 379, 513, 514, 233, 203, 204]"
282,322,"[668, 414, 744, 854, 244, 742, 773, 614, 747, 887]"
283,323,"[215, 218, 854, 189, 836, 900, 116, 921, 305, 312]"
284,324,"[491, 941, 824, 907, 972, 277, 587, 268, 625, 627]"
285,325,"[158, 869, 957, 233, 970, 625, 627, 163, 842, 843]"
286,326,"[569, 379, 566, 568, 845, 625, 627, 951, 952, 799]"
287,327,"[367, 132, 190, 555, 840, 533, 496, 904, 129, 131]"
288,328,[]
289,329,"[816, 818, 110, 654, 817, 459, 824, 869, 906, 634]"
290,330,"[933, 934, 750, 616, 148, 456, 242, 121, 575, 569]"
291,331,"[287, 332, 289, 97, 3, 423, 311, 95, 607, 395]"
292,333,"[175, 388, 117, 632, 261, 258, 549, 585, 587, 396]"
293,334,"[526, 241, 530, 476, 448, 298, 447, 902, 973, 974]"
294,335,"[515, 500, 796, 239, 418, 358, 730, 799, 792, 513]"
295,336,"[845, 509, 293, 295, 904, 905, 270, 465, 86, 253]"
296,337,"[897, 929, 263, 325, 138, 313, 607, 861, 405, 606]"
297,338,"[842, 843, 427, 429, 759, 305, 312, 319, 116, 58]"
298,339,"[117, 30, 869, 97, 959, 900, 932, 48, 537, 538]"
299,340,"[753, 56, 422, 505, 900, 901, 116, 921, 781, 971]"
300,341,"[599, 598, 600, 491, 13, 601, 502, 546, 581, 591]"
301,342,"[957, 745, 941, 314, 354, 292, 620, 79, 849, 291]"
302,343,"[244, 773, 614, 747, 799, 772, 668, 643, 55, 634]"
303,344,"[933, 934, 750, 446, 854, 657, 661, 888, 752, 754]"
304,346,"[391, 979, 769, 405, 654, 165, 79, 114, 211, 403]"
305,347,"[963, 960, 455, 832, 545, 921, 549, 537, 538, 539]"
306,348,"[706, 513, 514, 116, 710, 256, 515, 516, 520, 865]"
307,349,"[258, 549, 396, 664, 667, 585, 587, 588, 892, 86]"
308,350,"[789, 555, 556, 753, 423, 367, 368, 369, 716, 786]"
309,351,"[946, 927, 609, 405, 808, 500, 966, 117, 163, 203]"
310,352,"[411, 908, 305, 312, 319, 683, 81, 77, 78, 258]"
311,353,"[513, 514, 356, 515, 516, 520, 898, 519, 59, 327]"
312,354,"[854, 117, 728, 834, 486, 499, 856, 857, 379, 97]"
313,355,"[869, 902, 888, 115, 933, 934, 750, 932, 369, 216]"
314,356,"[270, 625, 627, 555, 936, 937, 784, 408, 970, 976]"
315,357,"[163, 491, 164, 87, 165, 158, 599, 311, 141, 531]"
316,358,"[110, 865, 150, 155, 305, 312, 319, 885, 866, 867]"
317,359,"[574, 909, 117, 302, 167, 97, 616, 618, 148, 122]"
318,360,"[417, 74, 197, 431, 48, 598, 156, 670, 162, 59]"
319,361,"[117, 771, 828, 448, 298, 785, 851, 787, 97, 701]"
320,362,"[785, 787, 5, 646, 786, 143, 181, 387, 302, 2]"
321,363,"[946, 203, 204, 759, 742, 941, 225, 609, 737, 713]"
322,364,"[486, 495, 498, 134, 380, 555, 560, 673, 379, 356]"
323,365,"[897, 313, 925, 172, 924, 447, 710, 912, 142, 785]"
324,366,"[233, 876, 879, 948, 198, 850, 962, 877, 691, 489]"
325,367,"[760, 450, 954, 964, 965, 598, 379, 568, 885, 576]"
326,368,"[909, 753, 710, 847, 721, 799, 476, 599, 392, 394]"
327,369,"[862, 306, 107, 446, 392, 394, 887, 616, 148, 695]"
328,370,"[828, 693, 43, 831, 832, 456, 298, 46, 484, 170]"
329,371,"[150, 155, 367, 865, 313, 148, 23, 368, 369, 575]"
330,372,"[203, 204, 209, 845, 233, 305, 312, 319, 505, 476]"
331,373,"[663, 861, 488, 552, 322, 641, 296]"
332,374,"[933, 934, 750, 780, 484, 612, 327, 284, 448, 779]"
333,375,[]
334,376,[]
335,377,"[369, 816, 818, 709, 902, 854, 970, 639, 712, 465]"
336,378,"[757, 310, 638, 840, 213, 343, 673, 356, 841, 811]"
337,379,"[961, 962, 136, 949, 533, 953, 735, 647, 315, 687]"
338,380,"[862, 446, 871, 599, 654, 773, 614, 747, 515, 437]"
339,381,"[107, 976, 828, 295, 360, 268, 561, 626, 922, 274]"
340,382,"[920, 809, 427, 429, 880, 926, 717, 607, 430, 533]"
341,383,"[907, 226, 869, 225, 227, 34, 886, 224, 671, 900]"
342,385,"[147, 314, 305, 312, 319, 867, 356, 811, 940, 687]"
343,386,"[616, 742, 808, 557, 545, 705, 193, 160, 186, 192]"
344,387,"[446, 215, 218, 816, 818, 604, 766, 437, 709, 193]"
345,388,"[594, 918, 919, 763, 960, 961, 569, 673, 288, 287]"
346,389,"[933, 934, 750, 197, 717, 336, 673, 706, 456, 751]"
347,390,"[136, 530, 961, 742, 759, 728, 313, 842, 843, 521]"
348,392,"[854, 971, 84, 88, 654, 780, 327, 555, 56, 284]"
349,393,"[800, 910, 537, 936, 937, 695, 697, 698, 30, 650]"
350,396,"[902, 973, 974, 625, 627, 964, 965, 466, 544, 655]"
351,397,"[422, 933, 934, 909, 750, 302, 920, 745, 914, 20]"
352,398,"[696, 871, 150, 155, 603, 828, 799, 263, 885, 695]"
353,399,"[845, 275, 3, 904, 905, 270, 979, 960, 150, 155]"
354,400,"[865, 710, 851, 194, 864, 885, 47, 964, 965, 867]"
355,401,"[842, 843, 491, 422, 816, 818, 542, 790, 709, 854]"
356,402,"[305, 312, 319, 313, 314, 89, 113, 306, 310, 188]"
357,403,"[933, 934, 750, 845, 555, 163, 588, 509, 270, 904]"
358,404,"[632, 961, 637, 392, 394, 885, 800, 979, 962, 136]"
359,405,"[869, 961, 840, 515, 581, 136, 864, 576, 579, 580]"
360,407,"[379, 933, 934, 750, 203, 204, 759, 926, 412, 706]"
361,408,"[337, 333, 336, 339, 340, 107, 732, 54, 961, 633]"
362,409,"[845, 569, 197, 30, 876, 879, 816, 818, 904, 905]"
363,410,"[26, 45, 333, 434, 530, 604, 766, 881, 115, 25]"
364,411,"[369, 530, 902, 730, 145, 293, 295, 615, 521, 522]"
365,413,"[42, 491, 897, 379, 525, 949, 961, 598, 156, 930]"
366,414,"[295, 292, 290, 291, 239, 179, 220, 2, 296, 157]"
367,415,"[313, 305, 312, 319, 314, 916, 437, 856, 308, 915]"
368,416,"[121, 799, 305, 312, 319, 537, 538, 798, 933, 934]"
369,417,"[336, 305, 115, 312, 319, 961, 263, 108, 314, 116]"
370,418,"[548, 903, 38, 812, 72, 709, 57, 63]"
371,419,"[816, 818, 958, 904, 905, 399, 39, 817, 845, 941]"
372,420,"[796, 902, 545, 549, 696, 424, 799, 364, 742, 906]"
373,422,"[271, 263, 909, 569, 572, 537, 539, 5, 800, 785]"
374,423,"[110, 153, 575, 961, 800, 150, 155, 305, 312, 957]"
375,424,"[719, 722, 960, 305, 312, 957, 319, 802, 803, 805]"
376,425,"[862, 450, 954, 484, 948, 652, 313, 929, 263, 728]"
377,426,"[442, 862, 799, 758, 877, 121, 797, 545, 549, 616]"
378,427,"[824, 129, 797, 520, 542, 941, 976, 333, 335, 336]"
379,428,"[597, 634, 802, 803, 805, 612, 235, 652, 637, 236]"
380,429,"[625, 627, 626, 42, 513, 514, 203, 204, 941, 517]"
381,431,"[612, 634, 305, 312, 319, 597, 637, 900, 869, 313]"
382,432,"[885, 951, 952, 866, 806, 711, 138, 822, 801, 169]"
383,433,"[275, 423, 898, 30, 625, 627, 873, 386, 857, 566]"
384,434,"[745, 336, 742, 292, 744, 710, 325, 585, 616, 746]"
