116	35
116	28
116	13
116	76
116	20
116	21
116	22
116	28
116	19
116	55
116	20
116	73
116	25
116	34
117	66
117	19
117	22
117	20
117	76
118	77
118	21
118	19
118	77
118	11
118	76
118	76
118	29
118	77
118	74
119	48
119	31
119	27
119	71
119	26
120	1
120	26
120	20
120	27
120	33
120	26
120	12
120	82
121	64
122	31
122	76
122	22
122	30
123	65
123	6
123	31
123	31
123	27
123	26
123	19
123	20
123	76
123	13
124	51
124	20
124	77
124	76
124	22
124	59
124	35
124	49
124	28
124	55
125	39
126	55
126	11
127	59
127	19
127	32
127	57
127	31
127	20
127	10
127	37
127	22
127	57
127	29
127	38
127	29
127	76
127	9
127	11
128	57
128	69
128	11
128	5
128	51
128	28
129	50
130	28
130	2
130	1
130	76
130	21
130	22
131	66
131	28
131	43
131	40
131	2
131	76
131	11
131	28
131	51
132	21
132	19
132	77
132	76
132	6
133	21
133	7
133	23
133	66
134	6
135	76
135	76
135	76
135	76
135	52
135	27
135	38
135	40
135	5
135	29
136	21
136	55
136	69
136	32
136	57
136	12
136	20
136	7
136	6
137	20
137	20
137	2
137	29
137	84
137	29
137	69
137	36
137	29
137	76
137	22
137	20
137	28
138	4
138	31
138	76
138	84
138	77
139	64
139	29
140	29
140	82
140	57
140	20
140	47
140	69
140	28
140	27
140	6
140	23
140	29
140	64
140	19
140	29
140	26
141	76
141	36
141	31
141	31
141	78
142	23
142	29
142	26
142	20
142	77
142	27
142	11
142	13
142	21
142	20
142	76
142	67
142	28
142	81
142	76
142	32
142	11
143	76
143	76
144	33
144	27
144	27
144	76
144	35
145	11
145	11
145	19
145	28
145	20
145	22
145	52
145	34
146	38
146	8
147	35
147	47
147	49
148	27
148	28
148	27
148	12
148	76
148	11
148	57
148	27
148	76
148	77
148	19
148	76
148	20
148	31
149	76
149	21
149	26
149	76
149	57
149	73
149	76
149	82
150	19
150	20
150	20
150	6
150	29
150	21
150	26
152	21
152	25
152	12
152	21
152	40
152	61
153	20
153	35
153	20
153	76
153	6
153	31
153	58
153	20
153	26
153	28
153	84
153	11
154	29
154	51
154	33
154	66
155	29
155	22
156	21
156	29
156	67
156	28
156	22
157	64
157	58
157	48
157	29
157	40
157	15
157	67
157	22
158	82
158	20
158	82
158	51
158	21
158	32
158	54
158	36
158	64
158	76
158	22
158	57
158	20
159	35
159	71
159	64
159	39
160	28
161	21
161	62
161	55
163	28
163	77
163	22
163	21
163	31
163	30
163	66
163	13
164	29
164	28
164	20
164	66
165	76
165	76
165	26
165	28
165	27
165	21
165	69
165	11
165	67
165	19
165	11
166	21
166	66
166	29
166	8
166	76
166	76
166	21
166	76
166	28
166	39
166	31
167	61
167	64
167	23
167	26
167	20
167	49
167	29
167	53
167	69
167	6
169	29
170	22
170	76
170	26
170	29
170	26
170	49
171	23
171	27
171	76
171	77
171	2
171	58
171	13
171	35
171	20
171	8
171	77
171	34
172	40
172	76
172	69
172	28
172	2
172	26
172	77
172	28
172	23
172	38
172	76
173	28
173	29
173	20
173	56
173	20
173	69
173	28
173	29
173	76
173	64
173	57
173	8
174	66
174	30
174	76
174	38
174	39
174	66
174	10
175	19
175	28
175	26
175	13
175	55
175	28
175	76
175	26
175	62
175	36
175	77
176	19
176	5
176	12
176	31
176	8
176	20
176	59
176	38
176	19
177	76
177	76
177	21
177	12
177	27
177	31
177	77
177	28
177	28
177	77
177	27
177	27
177	28
177	19
177	11
177	36
178	27
178	82
178	21
178	39
178	35
178	64
178	25
178	49
178	76
178	57
178	28
178	21
179	27
181	13
181	76
181	76
181	59
181	73
181	29
181	82
181	64
181	28
181	35
181	27
181	6
182	53
182	19
182	73
182	21
182	29
182	20
182	66
182	76
182	76
182	20
182	35
182	64
184	26
184	64
184	28
184	33
184	27
185	2
185	29
185	28
185	34
185	29
186	20
186	26
186	38
187	64
187	27
187	36
187	13
187	20
187	26
187	22
187	53
187	36
187	26
190	64
190	28
190	64
190	64
191	83
191	28
191	77
191	3
191	56
191	35
191	20
192	69
192	35
192	17
192	28
192	76
192	28
192	31
192	77
192	64
192	64
192	27
192	27
192	7
192	2
192	69
192	22
192	29
192	77
192	65
192	82
192	76
192	2
192	23
192	20
192	27
192	27
192	76
192	76
192	41
192	82
193	19
193	3
193	22
193	29
193	73
193	29
194	36
194	19
194	55
194	31
194	57
195	24
197	19
197	69
197	82
197	29
197	29
197	55
197	22
197	69
197	70
198	73
198	20
198	42
198	13
198	76
198	29
198	21
198	29
198	20
198	27
198	27
198	65
198	54
198	28
199	77
199	67
199	11
199	29
201	82
201	61
201	66
201	11
201	27
202	84
202	50
202	21
202	28
202	64
202	39
202	22
202	33
202	28
203	28
203	76
203	21
203	40
203	76
203	11
203	20
203	28
203	22
203	19
203	73
203	29
203	76
205	21
205	20
205	81
205	27
205	73
205	32
205	19
205	51
205	76
205	13
205	28
205	19
205	20
205	27
205	20
206	20
206	13
206	27
206	64
206	20
206	22
206	11
206	35
206	73
206	35
207	2
207	35
207	7
207	5
207	67
208	11
208	76
208	21
208	20
208	28
208	8
208	28
208	20
209	55
209	76
209	64
209	23
209	11
209	29
209	27
209	69
209	26
209	69
209	76
209	76
211	23
211	64
213	20
213	53
213	49
213	20
213	28
213	76
213	76
213	34
213	20
213	52
213	21
214	27
214	19
214	27
214	41
214	4
214	64
214	28
214	36
214	28
214	38
214	26
215	14
215	29
215	35
215	23
215	19
215	76
215	35
215	29
215	34
215	76
215	26
215	55
215	11
215	26
217	27
217	76
217	76
217	20
217	61
217	8
217	84
217	76
217	21
217	13
218	22
218	73
219	64
219	27
219	74
219	35
219	67
220	77
221	21
221	69
221	27
221	74
222	42
222	76
222	21
222	2
222	66
222	27
222	8
222	2
222	25
222	73
222	27
222	26
222	64
224	61
224	26
224	26
224	38
224	9
224	22
224	76
225	22
225	12
225	26
225	67
226	73
226	76
226	83
226	20
226	64
226	20
226	76
226	76
226	64
226	51
226	29
226	20
226	76
226	11
226	29
226	19
226	21
226	13
226	21
226	19
226	20
226	22
226	10
227	53
227	62
227	29
227	76
227	67
227	76
227	50
227	76
227	77
227	34
227	76
227	64
227	73
228	7
228	27
228	25
228	35
228	27
228	53
228	11
228	20
229	28
229	4
229	35
229	8
229	66
229	70
229	5
229	6
229	76
229	31
229	64
230	20
230	27
230	16
230	28
230	5
230	13
231	56
231	50
232	30
232	11
232	25
232	69
232	21
232	21
232	55
232	28
232	27
232	11
233	49
233	37
233	64
233	82
233	26
233	49
233	6
233	49
233	37
234	35
234	82
234	35
234	36
234	73
234	2
234	38
234	5
234	31
234	33
234	19
234	27
234	76
234	76
234	77
235	28
235	31
235	42
235	67
235	76
235	19
235	76
235	28
235	76
235	19
235	69
235	11
236	76
236	19
236	21
236	28
236	55
236	60
236	26
237	20
237	64
237	76
237	56
237	28
239	11
239	7
239	74
239	76
240	27
240	51
240	64
240	10
240	55
240	26
240	56
240	21
240	13
240	12
242	57
242	35
242	34
242	13
242	35
242	30
242	29
242	12
244	28
244	26
244	20
245	29
245	19
245	69
245	76
247	2
247	21
247	20
247	76
247	76
247	61
247	26
247	64
248	31
248	29
248	29
248	34
248	15
249	39
249	73
249	26
250	56
250	28
250	20
250	73
252	76
252	15
252	73
252	27
252	4
252	72
252	64
252	11
253	29
253	23
253	66
253	31
253	21
255	21
255	29
255	61
255	20
255	29
255	20
255	19
255	35
255	28
255	31
255	57
256	61
256	39
256	19
256	83
256	53
256	35
256	76
256	77
256	22
256	53
256	49
256	76
256	31
256	76
256	26
256	20
256	20
257	64
257	19
257	19
258	70
258	19
258	77
260	76
260	28
260	83
260	20
260	28
260	67
260	57
260	76
260	76
260	53
260	25
260	61
261	76
262	19
263	26
263	77
263	76
263	22
263	30
263	8
263	27
264	76
264	69
264	20
264	19
264	28
264	82
265	64
265	28
265	55
265	20
267	6
267	36
267	20
267	21
267	76
267	35
268	21
269	76
269	67
269	22
269	76
270	51
270	13
270	19
270	31
270	74
270	13
270	83
270	27
270	35
270	21
270	8
270	23
270	34
270	29
270	51
270	53
270	4
271	76
271	77
271	4
272	20
272	73
272	22
272	28
272	53
273	76
273	20
273	56
273	27
273	20
273	19
273	21
274	25
274	21
274	8
275	52
275	20
275	76
275	2
275	28
275	13
275	21
275	20
275	31
275	20
275	76
276	35
276	15
276	39
276	29
276	53
276	22
276	19
276	39
276	28
276	76
276	76
277	19
278	37
278	20
278	21
278	64
278	29
278	13
278	48
278	66
278	11
278	21
279	76
279	51
279	21
279	20
279	30
279	27
279	28
279	67
280	37
280	61
280	4
280	20
280	11
280	28
280	13
281	73
281	26
281	19
281	1
281	10
281	23
281	28
281	11
281	27
281	68
282	29
283	19
283	66
283	20
283	23
284	76
284	34
284	10
284	29
284	76
284	46
284	35
285	33
285	19
285	36
285	7
287	57
287	72
287	19
287	27
287	66
288	20
288	33
288	36
288	70
288	67
288	76
288	27
288	11
288	30
288	39
288	22
289	21
289	31
289	16
289	23
290	28
290	21
290	13
291	35
291	28
291	76
291	31
292	32
292	21
292	28
292	84
292	22
292	53
292	66
292	35
293	19
293	55
293	26
293	76
293	21
293	77
293	28
293	19
293	34
293	77
293	66
293	12
294	12
294	4
294	26
295	27
295	69
295	19
296	76
296	28
296	30
296	64
296	53
296	36
296	58
296	26
296	37
297	28
297	31
297	76
297	29
297	76
297	62
298	10
298	19
299	8
299	56
299	4
299	21
299	83
299	55
299	76
300	49
300	32
300	64
300	20
300	21
300	28
300	20
300	23
300	34
300	31
300	64
301	71
301	27
301	21
301	20
301	27
303	20
303	76
303	27
303	21
303	29
303	35
303	37
303	76
303	28
304	35
304	34
304	28
304	56
307	73
307	10
307	64
307	28
307	31
307	30
308	21
308	28
308	27
308	28
308	66
308	82
309	82
309	31
310	29
310	28
310	8
310	28
311	28
311	29
311	76
311	20
313	38
313	11
313	58
313	19
314	76
314	30
314	83
314	27
314	28
314	11
314	26
314	64
314	82
314	29
314	31
315	7
315	31
315	34
315	8
315	69
315	26
315	26
316	66
316	76
316	4
317	76
317	27
317	22
317	34
318	28
318	48
318	21
318	21
318	28
318	31
318	69
319	73
319	67
319	11
319	53
319	58
321	29
321	35
321	22
321	64
321	39
321	11
321	20
321	22
321	69
321	70
321	21
321	76
321	23
321	27
321	11
322	41
322	41
322	53
322	34
322	26
322	64
322	35
322	23
322	20
323	31
323	20
323	11
323	83
323	5
323	69
323	21
323	21
323	71
323	39
323	28
323	33
323	69
323	29
323	39
324	35
324	76
324	1
324	22
324	76
324	84
324	55
324	70
324	22
324	20
324	41
324	28
324	76
324	22
324	22
325	19
325	20
325	76
325	76
325	4
325	8
325	30
326	20
326	2
326	57
326	20
326	19
326	10
327	28
327	67
327	29
327	61
327	10
327	35
327	19
328	76
328	19
328	4
329	30
329	27
329	28
329	69
329	17
329	58
329	76
329	76
329	69
329	76
330	82
330	20
330	76
330	81
330	39
330	26
330	66
331	22
331	61
331	19
333	6
333	78
333	69
333	61
334	73
334	84
334	28
334	27
334	29
334	76
334	11
335	77
335	40
335	21
335	82
335	20
335	29
336	22
337	64
337	76
337	20
337	23
337	76
337	82
337	76
337	27
337	34
337	82
337	22
337	76
337	10
337	20
337	76
337	20
337	20
338	28
338	31
338	20
338	19
338	54
339	13
339	59
339	28
339	5
339	76
340	76
340	29
340	62
340	35
340	76
340	16
340	72
341	57
342	9
342	29
342	20
342	77
342	76
342	4
343	20
343	20
344	55
344	55
344	20
344	63
344	64
344	40
344	27
344	33
344	52
344	33
344	76
346	28
346	8
346	27
347	61
347	31
347	83
348	55
348	28
348	66
348	29
348	39
348	74
348	77
348	20
348	76
348	8
348	19
348	76
348	64
349	31
349	82
349	76
349	28
349	13
349	33
349	55
349	11
349	11
349	11
350	76
350	36
350	84
350	64
350	26
351	21
351	27
351	20
351	23
351	76
351	20
351	38
351	76
352	11
352	53
352	20
352	11
352	26
352	32
352	35
352	27
353	23
353	19
353	27
353	19
353	22
353	76
353	73
354	21
354	66
355	2
355	35
355	69
355	31
355	11
355	57
355	20
355	20
355	72
355	22
356	11
356	22
356	8
356	69
356	64
356	22
356	77
356	21
356	30
356	28
356	13
356	29
356	34
357	69
357	13
357	31
357	19
357	48
357	26
357	28
357	4
357	69
357	37
357	64
357	67
357	29
357	76
358	76
358	66
358	19
358	21
358	28
359	20
359	29
360	19
361	76
361	29
361	84
361	64
361	20
361	19
361	10
361	84
361	57
361	82
361	19
362	23
363	61
363	17
363	13
363	31
364	64
364	34
364	4
364	60
364	29
364	76
364	58
365	55
365	76
365	26
365	21
365	84
365	57
365	34
365	20
365	82
365	77
366	27
366	53
366	76
366	76
367	27
367	5
367	76
367	19
367	21
367	29
367	49
367	13
367	30
367	67
367	82
367	29
367	20
367	39
367	77
367	35
367	19
368	20
368	76
368	28
368	9
368	61
368	59
368	48
368	29
368	82
368	29
368	19
368	22
368	29
368	11
368	76
368	73
368	19
368	58
368	76
368	76
368	38
368	63
368	19
368	28
368	20
368	72
368	28
369	28
369	83
369	27
369	67
369	28
369	22
369	15
369	56
369	38
369	77
370	31
370	31
370	10
370	31
370	31
370	64
370	26
370	77
370	26
370	69
370	66
370	69
370	21
370	30
370	26
370	73
371	28
371	20
371	77
371	77
371	76
371	13
371	57
371	1
371	29
371	49
371	76
371	76
371	28
372	35
372	20
372	27
372	36
372	76
372	31
372	1
372	26
372	17
372	28
372	35
373	25
374	20
374	76
374	31
374	76
374	28
374	21
374	38
374	27
374	53
374	6
375	31
376	82
377	4
377	61
377	7
377	36
377	20
377	76
377	25
377	83
377	19
378	64
378	57
379	23
379	27
379	76
380	4
380	19
380	21
380	11
380	27
381	76
381	64
382	6
382	76
382	26
382	67
382	20
382	28
382	73
382	31
382	28
382	1
382	20
382	76
382	19
383	19
383	76
383	27
385	11
385	20
385	21
385	76
385	25
385	13
385	76
385	29
385	31
386	29
386	73
386	27
386	39
386	58
386	23
386	76
386	84
386	25
386	64
386	21
387	11
387	33
387	6
387	69
388	28
388	27
388	21
388	13
388	21
388	81
388	19
389	28
389	20
389	12
390	82
390	76
390	31
390	12
390	38
390	76
390	22
390	20
390	29
390	64
392	21
392	31
392	51
392	23
393	27
393	26
393	27
393	6
393	77
393	6
393	58
396	29
396	31
397	21
397	82
397	20
398	76
398	34
398	20
398	51
398	38
398	28
398	11
398	28
398	28
398	69
399	74
399	76
399	27
399	29
399	21
399	34
399	29
399	22
399	29
399	77
399	19
400	29
400	28
400	64
400	36
400	31
400	21
400	31
400	5
400	28
400	11
400	28
400	20
401	27
401	25
401	53
401	34
401	76
401	35
401	76
401	76
402	28
403	28
403	26
403	20
403	49
403	64
403	19
403	66
403	28
403	28
403	76
403	26
403	28
403	84
403	39
403	32
403	57
403	29
403	34
403	20
403	35
403	28
403	26
404	29
404	26
404	19
404	38
404	69
404	31
405	22
405	28
405	77
405	73
405	55
405	19
405	6
405	66
405	38
405	12
405	35
405	57
405	49
405	76
405	45
405	76
405	20
407	32
407	20
407	13
407	76
407	73
407	29
407	29
408	34
408	69
408	26
408	64
408	16
408	21
408	28
408	76
408	82
408	12
408	5
408	15
408	35
408	28
409	22
409	66
409	36
409	48
409	20
409	62
409	27
409	77
409	56
409	27
410	21
410	11
410	39
410	76
410	5
410	64
410	51
411	48
411	77
411	69
411	77
411	28
411	64
413	27
413	21
413	20
413	10
413	29
413	76
413	82
413	12
413	11
413	8
414	46
415	20
415	22
415	4
415	35
415	21
415	55
415	74
415	27
416	39
416	20
416	76
416	76
416	70
416	8
416	27
416	76
416	76
416	2
416	69
417	36
417	19
417	6
417	21
418	57
418	62
419	62
419	1
419	11
419	76
419	59
419	67
419	76
419	21
419	58
419	49
419	28
420	20
420	69
420	76
420	28
420	20
422	27
422	26
422	43
422	29
422	22
422	57
422	11
423	29
423	25
423	81
423	61
423	35
423	9
423	21
423	73
423	76
423	21
423	19
423	25
424	22
424	82
424	28
424	7
424	21
425	36
425	8
425	36
425	23
425	76
425	29
425	20
425	19
425	38
425	76
425	28
425	20
425	6
425	19
425	21
425	69
425	81
425	76
425	28
425	76
426	29
426	40
426	69
426	19
426	83
427	6
427	6
427	30
427	44
427	19
427	21
427	76
427	29
427	35
427	73
427	38
428	2
428	27
428	76
428	20
429	36
429	53
429	20
429	20
429	2
429	20
429	20
429	35
429	27
429	73
431	38
431	29
431	19
431	77
431	64
431	20
431	27
431	67
431	50
431	11
431	28
431	11
431	28
431	11
431	73
431	35
431	8
431	31
431	57
431	49
431	74
431	20
432	73
432	21
432	2
433	27
433	76
433	84
433	23
433	56
433	76
433	59
433	5
433	20
433	37
434	26
434	82
434	27
434	57
434	27
434	26
435	37
435	64
435	28
435	20
435	76
435	57
435	20
435	13
435	23
435	28
436	36
437	73
437	20
438	6
438	11
438	29
439	4
441	19
441	82
441	31
441	61
442	20
442	69
442	31
442	53
442	20
442	24
444	32
444	28
444	19
444	8
446	13
446	10
446	34
446	31
447	20
447	35
448	27
448	77
448	65
448	13
448	21
448	37
448	28
448	10
449	4
449	55
449	21
449	29
449	76
449	62
450	9
450	31
450	76
450	77
450	20
451	10
451	28
451	34
451	21
451	20
452	27
452	70
452	70
452	1
452	53
452	27
452	20
452	40
452	48
452	11
452	22
452	76
452	8
452	61
452	77
452	76
452	30
452	69
452	20
452	38
453	1
453	76
453	20
454	84
454	66
454	75
454	76
454	12
454	12
454	19
455	55
455	11
455	49
456	66
456	20
456	56
456	20
456	76
456	38
456	21
456	15
456	57
456	13
456	20
456	64
456	8
457	34
457	50
458	69
458	10
458	83
458	29
459	11
459	67
459	19
459	32
459	7
459	21
459	29
459	12
459	17
459	55
459	21
459	13
459	49
459	31
460	5
460	59
460	39
460	69
460	36
461	13
461	29
461	10
461	29
461	12
461	26
461	76
462	73
462	76
462	29
462	76
462	76
462	31
463	36
463	10
463	20
464	55
464	34
464	77
464	19
464	34
465	38
465	73
465	76
465	22
465	11
465	22
466	49
467	19
467	28
467	69
467	11
467	11
467	21
467	38
467	22
467	11
467	20
467	76
467	5
467	76
467	20
467	76
467	27
467	20
467	9
468	76
468	19
468	28
468	49
468	76
468	8
468	76
468	64
468	53
469	26
470	64
471	29
471	23
471	35
471	76
471	56
471	19
471	76
471	29
471	56
472	38
472	45
472	20
472	26
472	29
472	31
472	36
474	64
474	22
474	7
474	74
474	37
474	26
474	77
474	19
474	35
475	19
476	11
476	76
476	13
477	19
477	76
477	12
477	84
477	11
477	27
477	67
477	32
478	19
478	28
478	31
478	27
478	55
480	24
480	26
480	29
480	20
480	67
480	82
480	29
480	38
480	23
480	35
480	35
480	76
480	27
481	20
481	76
481	28
481	76
481	28
481	65
481	73
483	31
483	11
483	28
483	26
483	38
483	27
483	66
483	11
484	64
484	51
484	76
484	76
484	76
485	4
485	19
485	21
485	2
486	26
486	29
486	22
486	11
487	27
487	77
487	28
488	53
488	20
488	29
488	77
488	55
489	4
491	50
491	26
491	28
491	80
491	19
491	59
491	70
491	31
491	64
491	33
491	20
491	4
491	29
491	28
493	8
493	73
493	58
493	23
493	11
493	59
493	21
493	29
494	11
494	76
494	20
494	66
494	76
495	82
495	69
495	76
495	57
495	55
496	55
496	35
496	27
496	19
496	31
496	40
496	20
497	30
497	11
497	81
497	29
497	23
497	28
497	19
498	66
498	10
498	23
498	83
498	20
498	76
498	77
498	40
498	19
498	21
498	29
498	29
498	37
498	76
498	76
499	11
499	27
499	29
499	13
499	77
499	74
499	22
499	20
502	28
502	28
502	28
502	28
509	19
509	19
509	20
509	20
509	21
511	11
511	12
511	20
511	22
514	19
514	22
514	27
514	27
520	1
520	84
520	84
520	5
520	7
520	12
520	21
521	3
521	21
521	27
521	5
521	22
521	30
