50	845	3
51	115	7
51	747	7
51	14	7
53	464	9
53	51	9
53	630	9
53	305	6
53	741	6
53	639	6
54	557	2
55	519	5
55	784	5
55	678	5
55	382	17
55	303	17
55	424	17
55	187	17
55	663	17
55	497	8
55	867	8
55	81	1
55	110	3
56	494	11
56	123	11
56	33	11
56	485	11
56	77	11
57	917	3
57	319	3
57	280	2
58	1004	4
58	595	4
58	173	4
58	124	2
58	687	7
58	418	7
58	669	7
58	667	3
58	565	3
58	282	3
58	223	12
58	949	12
58	824	12
58	290	12
58	125	12
58	499	13
58	383	13
58	265	13
58	278	13
58	211	13
58	273	11
58	259	11
58	60	11
59	149	6
59	630	6
59	699	6
59	824	6
59	19	6
59	942	6
59	124	10
59	604	10
59	499	10
59	58	10
59	277	10
59	307	5
59	11	5
60	160	9
60	731	9
60	805	9
60	921	9
60	516	1
61	8	9
61	866	9
61	108	9
61	463	9
61	352	5
61	247	5
63	133	11
63	877	11
63	405	11
63	386	11
64	872	17
64	385	17
64	153	17
64	776	17
64	557	17
64	1002	3
64	426	1
65	206	10
65	849	10
65	927	10
65	901	10
66	116	6
66	541	6
66	341	6
66	100	12
66	852	12
66	981	12
66	815	12
66	956	12
67	5	5
67	565	5
67	99	10
67	877	10
67	311	10
67	97	10
67	233	10
67	990	8
67	862	8
67	816	8
67	429	8
67	976	5
67	53	5
68	960	3
68	947	3
68	814	7
68	139	7
68	537	7
68	924	10
68	945	10
68	968	10
68	990	10
68	986	12
68	950	12
68	628	12
68	272	12
68	797	4
68	795	4
68	834	4
69	921	7
69	11	7
69	2	7
69	870	7
69	921	8
69	968	8
69	648	8
69	927	8
69	890	7
69	906	7
70	566	8
70	628	8
70	478	8
71	815	4
72	72	15
72	33	15
72	250	15
72	360	15
72	486	11
72	71	11
72	461	11
72	55	11
72	50	11
72	914	4
72	72	4
72	767	4
75	366	6
75	437	6
75	266	6
75	692	3
75	317	3
75	425	1
75	296	18
75	739	18
75	363	18
75	340	18
75	861	18
76	48	1
77	453	10
77	1003	10
77	79	10
77	275	10
77	213	15
77	440	15
77	888	15
77	191	15
77	199	15
78	617	3
78	315	5
78	153	5
78	231	12
78	87	12
78	85	12
78	360	12
78	705	12
78	638	4
78	991	4
78	379	4
79	120	11
79	552	11
79	364	11
79	593	11
79	571	11
80	631	4
80	127	1
81	308	8
81	145	8
82	894	4
82	246	11
82	134	11
82	989	11
82	183	11
82	999	11
84	91	2
84	56	2
84	229	10
84	110	10
84	947	10
84	931	10
84	330	2
85	193	16
85	866	16
85	871	16
85	954	16
85	867	16
85	745	3
85	871	4
85	661	14
85	1001	14
85	539	14
85	289	14
86	102	2
86	646	14
86	727	14
86	372	14
86	8	14
86	439	14
87	294	5
87	691	5
87	826	5
87	928	5
87	1011	9
87	791	9
87	397	9
87	61	9
87	276	9
87	737	11
87	288	11
87	1013	11
87	369	11
88	1008	7
88	165	7
88	593	7
88	828	18
88	55	18
88	860	18
88	434	18
88	818	18
88	141	11
88	123	11
88	98	11
88	825	11
89	166	4
91	333	5
91	641	5
91	557	5
93	1002	8
93	524	8
93	158	8
93	303	1
93	560	10
93	609	10
93	449	10
93	359	10
94	24	2
94	880	10
94	266	10
94	689	10
94	599	10
94	562	1
94	245	4
95	362	11
95	718	11
95	862	11
95	600	11
95	457	11
96	665	4
96	383	4
96	111	10
96	41	10
96	438	10
96	835	10
96	217	9
96	628	9
96	590	9
96	880	9
96	94	8
96	875	8
96	168	8
97	636	4
97	799	4
97	627	6
97	362	6
98	209	6
98	960	6
98	55	6
99	358	9
99	536	9
99	1002	9
99	124	12
99	780	12
99	350	12
99	301	12
99	787	3
99	275	3
99	9	11
99	817	11
99	668	11
100	100	11
100	518	11
100	601	11
100	636	11
100	318	11
100	775	4
100	318	4
100	713	4
100	245	4
101	512	15
101	441	15
101	180	15
101	554	15
101	534	15
101	772	13
101	271	13
101	139	13
101	294	13
101	819	15
101	531	15
101	871	15
101	903	15
101	426	15
101	9	8
101	973	8
101	966	8
102	894	13
102	158	13
102	97	13
102	82	13
102	449	3
102	654	3
103	146	13
103	378	13
103	447	13
103	581	13
103	11	6
103	121	6
103	862	5
103	323	5
104	982	5
104	115	5
104	197	5
105	582	13
105	950	13
105	887	13
105	310	13
105	729	13
106	143	8
106	666	8
106	91	8
106	920	10
106	125	10
106	418	10
106	818	10
106	683	10
107	512	3
108	641	4
108	675	8
108	320	8
108	877	8
108	1002	8
108	433	10
108	519	10
108	923	10
108	62	10
108	738	10
108	857	14
108	169	14
108	161	14
108	169	14
108	606	14
108	993	2
109	423	9
109	350	9
109	287	9
109	638	5
109	598	5
109	850	7
109	451	7
109	505	13
109	555	13
109	544	13
109	438	13
109	270	13
109	486	13
109	424	13
109	457	13
109	779	13
109	903	5
109	568	5
110	925	7
110	148	7
110	666	7
111	838	10
111	293	10
111	1018	10
111	267	10
111	373	10
112	687	2
112	1016	4
112	708	4
112	816	4
113	993	6
113	784	6
113	695	3
114	726	9
114	500	9
114	158	9
114	120	9
114	204	14
114	294	14
114	895	14
114	763	14
114	665	14
114	886	6
114	98	6
114	333	6
114	892	9
114	656	9
114	530	9
114	582	3
114	513	6
114	570	6
115	991	4
115	580	9
115	345	9
115	772	9
115	368	2
115	216	2
115	850	4
115	475	4
115	676	4
115	491	4
116	469	8
116	478	8
116	851	11
116	451	11
116	196	11
116	355	11
116	761	13
116	592	13
116	441	13
116	115	13
116	903	13
116	219	9
116	261	9
116	317	9
116	481	9
116	172	6
116	704	6
116	203	10
116	852	10
116	337	10
116	587	10
117	810	15
117	171	15
117	314	15
117	214	15
117	912	15
118	985	1
118	280	4
118	155	9
118	977	9
118	92	9
118	912	9
118	946	6
118	489	6
118	977	6
118	862	4
119	670	15
119	566	15
119	413	15
119	845	15
119	364	15
120	8	9
120	346	9
120	209	9
120	378	9
120	578	9
120	345	9
120	111	9
120	998	9
123	800	14
123	45	14
123	560	14
123	557	14
123	379	14
123	354	13
123	173	13
123	226	13
123	957	13
123	128	13
124	685	8
124	200	8
124	985	8
124	938	5
124	290	5
124	744	9
124	603	9
124	676	9
124	459	9
124	706	3
125	643	1
126	703	4
126	105	2
127	744	15
127	146	15
127	575	15
127	731	15
127	549	15
127	219	4
127	76	8
127	627	8
127	318	8
127	731	8
127	500	7
127	636	7
127	489	7
127	935	7
127	70	7
127	96	4
128	727	11
128	832	11
128	98	11
128	33	11
128	428	2
129	683	2
130	476	4
130	16	10
130	9	10
130	931	10
130	277	10
130	309	10
131	806	7
131	420	7
131	660	4
131	655	4
131	19	9
131	882	9
131	102	9
131	450	9
135	945	10
135	967	10
135	875	10
135	900	10
135	636	8
135	653	8
135	32	8
135	524	8
136	266	11
136	703	11
136	838	11
136	572	11
136	728	14
136	109	14
136	213	14
136	50	14
136	41	14
137	242	2
137	231	2
137	16	4
137	494	4
137	2	4
137	533	4
137	830	9
137	621	9
137	511	9
137	921	9
137	291	10
137	229	10
137	419	10
138	25	4
138	545	4
138	877	4
138	4	5
138	974	5
139	795	4
139	509	4
140	524	12
140	1007	12
140	730	12
140	203	12
140	664	11
140	838	11
140	471	11
140	376	11
140	41	11
140	328	5
140	534	5
140	794	5
140	164	8
140	500	8
140	366	8
142	322	8
142	494	8
142	369	8
142	242	8
142	989	8
142	414	2
142	89	2
142	115	12
142	264	12
142	240	12
142	949	12
142	816	12
142	440	12
142	996	12
142	959	12
142	573	12
142	98	12
143	952	8
143	935	8
144	576	9
144	411	9
144	404	9
144	952	9
144	602	9
145	86	11
145	93	11
145	179	11
145	454	11
145	196	11
145	313	8
145	692	8
145	581	8
146	634	8
146	54	8
147	599	3
147	664	4
147	674	4
148	390	1
148	470	3
148	408	14
148	110	14
148	959	14
148	105	14
148	732	14
148	978	3
148	164	7
148	874	7
148	184	7
148	553	7
149	892	8
149	275	8
149	364	8
149	945	8
149	731	12
149	854	12
149	872	12
149	1005	12
150	150	7
150	237	7
150	234	12
150	41	12
150	502	12
150	248	12
150	361	12
152	264	4
152	336	11
152	110	11
152	268	11
152	656	11
152	751	11
153	45	12
153	564	12
153	737	12
153	223	12
153	363	8
153	480	8
153	4	2
153	84	2
154	524	11
154	686	11
154	579	11
154	807	11
155	529	6
155	305	6
156	249	9
156	499	9
156	816	9
156	438	9
156	292	9
157	779	5
157	739	5
157	668	7
157	516	7
157	655	7
157	132	2
157	816	2
157	293	4
158	1005	12
158	206	12
158	1003	12
158	688	12
158	251	12
158	574	8
158	702	8
158	620	8
158	767	8
158	872	4
158	311	8
158	725	8
158	197	8
159	605	4
159	845	9
159	793	9
159	652	9
163	245	14
163	546	14
163	539	14
163	804	14
163	130	14
164	515	5
164	458	5
164	243	8
164	811	8
165	941	9
165	963	9
165	345	9
165	454	5
165	404	5
165	286	7
165	830	7
165	82	6
165	812	6
165	170	6
165	107	2
166	272	1
166	805	9
166	519	9
166	62	9
166	903	9
166	920	7
166	276	7
166	943	6
166	475	6
166	647	6
166	561	6
167	754	10
167	781	10
167	323	10
167	341	10
167	202	10
167	678	2
167	41	1
170	302	3
170	900	4
170	350	8
170	487	8
170	367	8
170	677	8
171	326	15
171	393	15
171	940	15
171	990	15
171	14	15
171	739	6
171	125	6
171	615	16
171	210	16
171	64	16
171	970	16
171	581	16
172	655	7
172	870	7
172	839	13
172	450	13
172	15	13
172	347	13
172	983	13
172	430	8
172	326	8
172	636	8
172	903	8
173	475	4
173	506	4
173	221	4
173	720	12
173	199	12
173	839	12
173	482	12
173	530	9
173	887	9
173	771	9
173	733	9
173	56	9
174	804	5
174	535	5
174	890	15
174	638	15
174	648	15
174	811	15
174	73	15
175	151	8
175	441	8
175	356	5
175	124	5
175	709	3
175	435	3
175	933	16
175	348	16
175	764	16
175	623	16
175	988	16
176	161	12
176	32	12
176	110	12
176	544	12
176	60	6
176	198	6
176	745	6
176	633	5
176	155	5
177	881	16
177	951	16
177	264	16
177	113	16
177	397	3
177	557	14
177	974	14
177	431	14
177	463	14
177	977	14
177	382	6
177	380	6
177	417	9
177	158	9
177	83	9
177	625	9
178	1006	4
178	279	15
178	643	15
178	598	15
178	779	15
178	334	15
178	679	16
178	896	16
178	726	16
178	467	16
178	278	16
179	393	1
181	129	8
181	900	8
181	869	8
181	744	6
181	851	6
181	533	6
181	1007	5
181	795	5
181	457	5
182	697	9
182	160	9
182	851	9
182	280	9
182	504	8
182	202	8
182	803	4
182	911	10
182	909	10
182	201	10
182	590	10
182	779	10
184	422	9
184	578	9
184	415	9
185	16	6
185	486	6
185	431	6
185	588	6
185	508	6
186	190	1
186	369	5
186	638	5
187	780	14
187	402	14
187	618	14
187	129	14
187	188	14
187	367	13
187	301	13
187	699	13
187	622	13
187	349	13
190	782	11
190	442	11
190	781	11
190	791	11
191	1020	13
191	437	13
191	974	13
191	23	13
191	716	5
191	595	5
192	825	11
192	602	11
192	136	11
192	426	11
192	867	11
192	466	16
192	569	16
192	980	16
192	774	16
192	786	16
192	398	10
192	398	10
192	50	10
192	20	10
192	837	10
192	310	14
192	510	14
192	976	14
192	800	14
192	1003	14
192	963	13
192	19	13
192	322	13
192	218	13
192	403	13
192	399	17
192	931	17
192	967	17
192	658	17
192	1010	17
193	23	5
193	297	5
193	524	8
193	852	8
193	532	8
194	617	11
194	175	11
194	712	11
194	564	11
194	722	11
195	333	3
197	145	11
197	823	11
197	1011	11
197	521	11
197	529	11
197	703	8
197	289	8
197	823	8
197	842	8
198	659	13
198	130	13
198	922	13
198	490	13
198	275	13
198	504	7
198	216	7
198	415	7
198	406	7
198	797	7
198	702	7
198	473	7
199	989	7
199	815	7
199	90	7
202	4	3
202	681	10
202	270	10
202	476	10
202	777	10
202	642	4
202	310	7
202	576	7
202	455	7
203	477	8
203	873	8
203	248	8
203	653	8
203	900	10
203	81	10
203	224	10
203	439	10
203	294	9
203	183	9
203	851	9
203	484	9
203	906	9
205	260	10
205	184	10
205	996	10
205	390	10
205	857	10
205	571	3
205	147	3
205	686	9
205	926	9
205	116	9
205	469	9
205	152	7
205	184	7
205	405	7
205	218	4
206	239	10
206	124	10
206	398	10
206	780	10
206	238	10
206	315	4
206	80	4
206	598	5
206	859	5
206	593	5
208	105	3
208	893	6
208	264	6
208	220	6
208	441	11
208	65	11
208	427	11
208	227	11
209	705	5
209	936	5
209	330	17
209	100	17
209	490	17
209	410	17
209	828	17
209	365	7
209	823	7
209	946	7
209	929	7
211	330	3
211	793	2
213	239	19
213	699	19
213	676	19
213	235	19
213	453	19
213	873	5
213	920	5
213	584	11
213	203	11
213	692	11
213	250	11
214	398	3
214	174	8
214	394	8
214	658	8
214	30	8
214	370	4
215	131	6
215	497	6
215	592	7
215	319	7
215	154	7
215	879	12
215	602	12
215	488	12
215	585	12
215	947	12
215	342	10
215	710	10
215	89	10
215	345	10
217	380	10
217	879	10
217	897	10
217	206	10
217	755	9
217	55	9
217	1	9
217	866	5
217	266	5
217	129	3
218	294	4
218	857	4
219	774	11
219	386	11
219	861	11
219	612	11
219	816	11
220	982	3
221	272	8
221	827	8
221	379	8
221	861	8
222	659	7
222	924	7
222	274	14
222	16	14
222	803	14
222	397	14
222	65	6
222	15	6
222	337	14
222	857	14
222	405	14
222	355	14
222	787	14
224	753	7
224	349	7
224	359	7
224	633	5
224	70	5
225	305	1
225	112	6
225	344	6
225	818	6
226	790	6
226	189	6
226	878	6
226	914	12
226	794	12
226	688	12
226	499	12
226	202	12
226	963	8
226	101	8
226	490	8
226	183	9
226	262	9
226	127	9
226	277	9
226	166	9
226	241	9
226	304	9
226	71	9
227	699	16
227	764	16
227	513	16
227	951	16
227	812	16
227	952	5
227	681	5
227	895	15
227	988	15
227	583	15
227	866	15
227	773	15
227	860	1
228	52	8
228	415	8
228	335	8
228	590	8
229	434	11
229	29	11
229	606	11
229	66	11
229	808	8
229	842	8
229	38	8
229	40	13
229	894	13
229	541	13
229	768	13
230	380	5
230	134	5
230	477	11
230	33	11
230	121	11
231	720	1
231	681	2
232	535	16
232	87	16
232	340	16
232	822	16
232	261	16
232	247	13
232	704	13
232	440	13
232	400	13
232	82	13
233	674	11
233	628	11
233	775	11
233	1001	11
233	351	11
233	673	10
233	48	10
233	672	10
233	629	10
234	1014	2
234	601	4
234	619	4
234	856	4
234	14	10
234	638	10
234	32	10
234	561	10
234	576	4
234	178	12
234	415	12
234	933	12
234	933	12
234	987	12
235	482	10
235	566	10
235	659	10
235	813	10
235	944	10
235	156	10
235	893	10
235	451	10
235	933	10
235	162	10
235	822	4
235	87	4
236	948	5
236	174	5
236	262	13
236	476	13
236	713	13
236	749	13
236	346	13
237	194	10
237	774	10
237	926	10
237	718	10
237	430	2
239	98	7
239	52	7
239	862	5
239	872	5
240	380	3
240	78	6
240	704	6
240	371	14
240	720	14
240	263	14
240	116	14
240	111	14
242	497	7
242	114	7
244	455	6
244	368	6
244	196	6
245	510	4
245	165	4
245	836	5
245	962	5
247	17	9
247	268	9
247	228	9
247	888	9
247	903	13
247	756	13
247	371	13
247	783	13
248	556	10
248	519	10
248	508	10
248	582	10
248	132	4
249	652	7
249	853	7
249	350	7
250	720	9
250	417	9
250	216	9
250	853	3
252	852	3
252	383	3
252	25	3
252	848	3
252	794	4
252	94	4
253	503	9
253	327	9
253	806	9
253	562	9
253	251	2
255	272	12
255	506	12
255	758	12
255	224	12
255	507	8
255	232	8
255	157	8
255	597	8
255	453	8
255	569	8
255	725	8
256	753	7
256	652	7
256	168	7
256	1015	7
256	695	8
256	615	8
256	871	8
256	974	8
256	295	8
256	696	12
256	673	12
256	951	12
256	546	12
256	931	12
256	345	8
256	193	8
256	214	8
257	777	7
257	149	7
257	160	7
258	843	7
258	155	7
258	985	7
260	867	7
260	445	7
260	1018	7
260	198	4
260	460	4
260	813	11
260	721	11
260	883	11
260	901	11
260	698	7
260	334	7
260	758	7
261	879	3
263	341	4
263	971	4
263	883	6
263	299	6
263	539	5
263	57	5
263	373	5
264	1007	1
265	793	5
265	481	5
267	40	4
267	622	4
267	604	2
268	258	1
269	944	11
269	814	11
269	287	11
269	955	11
270	686	10
270	119	10
270	177	10
270	412	7
270	610	7
270	271	7
270	54	7
270	322	10
270	587	10
270	515	10
270	685	10
271	939	3
271	979	5
271	26	5
272	214	8
272	850	8
272	316	8
272	481	8
272	695	4
273	952	14
273	184	14
273	719	14
273	412	14
273	236	14
273	168	3
273	280	3
274	336	7
274	281	7
274	60	2
275	693	5
275	209	5
275	264	10
275	188	10
275	567	10
275	217	10
275	901	10
276	590	7
276	133	7
276	650	10
276	496	10
276	698	10
276	288	14
276	147	14
276	643	14
276	471	14
276	931	14
276	913	3
277	148	4
278	627	1
278	189	12
278	254	12
278	789	12
278	527	12
278	117	12
278	667	12
278	802	12
278	82	12
279	900	7
279	689	7
279	261	7
279	536	6
279	387	6
279	427	6
279	815	6
280	629	9
280	754	9
280	31	9
280	196	13
280	96	13
280	452	13
280	120	13
281	853	10
281	356	10
281	159	10
281	9	10
281	71	10
281	332	6
281	431	6
281	105	4
281	387	4
281	819	4
282	522	3
283	145	5
283	808	5
283	191	5
283	320	5
284	872	10
284	582	10
284	74	10
284	534	10
284	887	5
284	663	5
284	615	5
285	579	4
285	145	12
285	622	12
285	51	12
287	725	17
287	846	17
287	153	17
287	391	17
287	809	17
288	233	14
288	577	14
288	619	14
288	844	14
288	813	14
288	896	5
288	389	5
288	82	5
288	537	8
288	651	8
288	302	8
289	328	4
290	125	1
292	571	7
292	283	7
292	454	3
292	700	8
292	807	8
292	607	8
293	162	3
293	705	3
293	366	3
293	916	7
293	256	7
293	988	12
293	446	12
293	156	12
293	581	12
293	983	8
293	811	8
293	111	8
294	114	7
294	28	7
294	347	7
295	403	3
295	827	3
295	140	2
296	697	12
296	626	12
296	737	12
296	353	12
296	628	12
297	963	13
297	503	13
297	866	13
297	762	13
298	74	6
298	142	6
299	60	11
299	716	11
299	26	11
299	245	11
299	1019	7
299	709	7
299	942	7
300	276	2
300	460	7
300	210	7
300	327	10
300	582	10
300	553	10
300	775	10
301	845	10
301	395	10
301	268	10
301	224	10
301	398	1
303	238	11
303	944	11
303	374	11
303	283	11
303	503	5
303	600	5
303	628	9
303	916	9
303	418	9
304	592	12
304	587	12
304	469	12
304	716	12
307	855	9
307	73	9
307	772	9
307	459	9
307	556	5
307	535	5
308	250	7
308	469	7
308	388	7
308	426	7
308	802	4
308	1002	4
309	1014	8
309	553	8
310	425	7
310	65	7
310	451	7
311	442	8
311	524	8
311	921	8
311	207	8
313	641	12
313	104	12
313	736	12
313	144	12
314	893	12
314	538	12
314	1016	12
314	377	12
314	429	8
314	85	8
314	370	12
314	794	12
314	1007	12
314	504	12
314	545	12
315	52	7
315	554	7
315	585	7
315	65	6
315	836	6
315	344	4
315	352	4
316	808	6
316	932	6
316	29	6
317	941	10
317	403	10
317	295	10
317	588	10
318	470	4
318	668	4
318	278	12
318	258	12
318	438	12
318	555	12
318	823	12
319	853	7
319	812	7
319	103	7
321	534	8
321	606	8
321	290	8
321	772	12
321	647	12
321	94	12
321	202	12
321	313	12
321	832	15
321	841	15
321	275	15
321	892	15
321	328	15
321	379	5
321	87	5
322	657	4
322	658	4
322	697	4
322	584	8
322	364	8
322	790	8
323	834	19
323	278	19
323	257	19
323	845	19
323	652	19
323	448	13
323	578	13
323	827	13
323	533	13
323	644	13
324	616	13
324	960	13
324	12	13
324	310	13
324	917	13
324	6	3
324	713	3
324	843	15
324	303	15
324	231	15
324	657	15
324	432	9
324	919	9
324	310	9
324	292	4
325	168	7
325	242	7
325	931	7
325	952	3
325	30	3
325	63	5
325	537	5
326	231	13
326	17	13
326	725	13
326	219	13
326	138	13
326	71	1
327	447	1
327	814	2
327	506	6
327	756	6
327	73	6
327	605	4
327	180	4
329	537	11
329	390	11
329	467	11
329	829	16
329	136	16
329	736	16
329	933	16
329	903	16
329	832	5
329	948	5
330	1005	11
330	188	11
330	917	11
330	996	11
330	645	11
331	293	10
331	755	10
331	143	10
333	45	2
334	860	7
334	1	7
334	438	7
334	413	7
334	533	9
334	904	9
334	89	9
335	986	11
335	654	11
335	280	11
335	1013	11
335	241	7
335	519	7
337	790	11
337	882	11
337	200	11
337	326	16
337	883	16
337	1003	16
337	875	16
337	402	14
337	582	14
337	1011	14
337	313	14
337	887	14
337	75	3
337	225	10
337	870	10
337	237	10
337	196	10
338	462	13
338	562	13
338	193	13
338	173	13
338	702	13
339	129	2
339	36	10
339	912	10
340	508	12
340	762	12
340	614	12
340	955	12
340	134	3
341	731	1
342	69	4
342	520	4
342	240	13
342	985	13
342	869	13
342	29	13
343	202	2
344	712	5
344	712	5
344	234	5
344	766	5
344	772	7
344	653	7
344	412	7
344	576	7
344	691	7
344	579	7
346	453	6
346	57	6
346	405	6
347	756	10
347	570	10
347	1019	10
348	649	15
348	861	15
348	979	15
348	235	15
348	880	15
348	67	8
348	169	8
348	908	8
348	795	8
349	563	13
349	1012	13
349	953	13
349	480	13
349	128	13
349	576	2
349	706	9
349	104	9
349	104	9
349	98	9
350	947	1
350	620	3
350	1	3
350	772	3
350	349	3
351	275	8
351	400	8
351	205	8
352	107	12
352	701	12
352	221	12
352	84	12
352	364	14
352	571	14
352	607	14
352	383	14
353	324	4
353	149	7
353	392	7
353	169	7
353	305	5
353	945	5
353	854	5
354	271	1
354	803	4
355	20	14
355	593	14
355	833	14
355	562	14
355	88	14
355	733	11
355	212	11
355	235	11
355	848	11
355	294	11
356	81	5
356	299	5
356	67	9
356	821	9
356	768	9
356	291	9
356	973	4
356	253	4
356	538	4
356	479	10
356	116	10
356	491	10
356	586	10
357	836	10
357	125	10
357	549	10
357	145	10
357	666	10
357	349	8
357	430	8
357	28	8
357	829	4
357	628	4
357	786	7
357	815	7
357	518	7
357	876	7
358	916	14
358	802	14
358	181	14
358	273	14
358	467	14
359	188	4
359	509	4
360	145	2
361	888	10
361	525	10
361	4	10
361	782	10
361	196	10
361	180	13
361	78	13
361	4	13
361	735	13
361	1008	13
361	154	3
363	759	9
363	136	9
363	130	9
363	540	9
364	767	11
364	580	11
364	24	11
364	750	11
364	512	5
364	966	5
364	736	5
365	710	13
365	951	13
365	356	13
365	264	13
365	969	2
366	904	2
367	384	6
367	36	6
367	914	6
367	153	11
367	255	11
367	495	11
367	672	11
367	115	5
367	537	5
367	815	8
367	1012	8
367	489	8
367	212	8
368	197	9
368	963	9
368	457	9
368	68	9
368	757	9
368	745	9
368	665	13
368	492	13
368	1005	13
368	517	13
368	158	13
368	297	6
368	532	6
368	101	6
368	917	1
368	146	10
368	739	10
368	942	10
368	928	10
368	641	10
368	766	12
368	151	12
368	445	12
368	235	12
368	846	12
368	479	4
369	431	9
369	1020	9
369	393	9
369	812	9
369	437	9
369	288	4
369	133	12
369	714	12
369	632	12
369	973	12
370	565	11
370	541	11
370	77	11
370	558	11
370	542	11
370	773	13
370	367	13
370	983	13
370	369	13
370	836	13
370	807	7
370	839	7
370	248	7
370	535	3
370	371	5
370	852	5
371	448	3
371	228	14
371	986	14
371	981	14
371	961	14
371	117	14
371	725	10
371	11	10
371	526	10
371	673	10
371	912	7
371	945	7
371	459	2
372	595	10
372	217	10
372	375	10
372	621	10
372	869	4
372	552	4
372	12	4
372	355	2
372	136	7
372	451	7
372	603	7
373	336	2
374	205	13
374	942	13
374	543	13
374	929	13
374	457	13
375	550	3
377	28	7
377	753	7
377	50	2
377	626	3
377	243	3
377	960	6
377	337	6
377	1017	2
377	178	2
378	796	6
378	725	6
379	323	9
379	415	9
379	930	9
380	26	4
381	887	3
381	768	3
382	46	12
382	881	12
382	351	12
382	812	12
382	205	11
382	450	11
382	852	11
382	540	11
382	442	11
382	10	12
382	233	12
382	871	12
382	158	12
383	153	11
383	934	11
383	381	11
385	89	16
385	208	16
385	273	16
385	961	16
385	337	16
385	129	4
385	931	4
386	530	7
386	856	7
386	398	7
386	652	10
386	737	10
386	327	10
386	893	10
386	5	3
387	98	7
387	576	7
387	40	7
387	826	7
388	478	4
388	388	4
388	249	9
388	128	9
388	251	9
388	995	9
388	139	9
389	461	5
389	197	5
389	113	5
390	290	6
390	201	6
390	505	6
390	774	4
392	277	8
392	565	8
392	686	8
392	330	8
393	393	8
393	350	8
393	416	8
393	48	5
393	971	5
393	45	3
393	739	3
397	1005	5
397	221	5
398	925	11
398	581	11
398	228	11
398	688	11
398	639	11
398	447	13
398	97	13
398	452	13
398	460	13
398	840	13
399	278	13
399	583	13
399	522	13
399	310	13
399	497	13
399	980	5
399	147	5
400	527	1
